  File "C:\Users\proin\Desktop\Project\VNStockPredictor\pipeline.py", line 129, in run
    metrics = self._train_symbol(
        sym, data[sym], vnindex,
        transformer_pipeline=self._transformer_pipeline
    )
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\pipeline.py", line 256, in _train_symbol
    ensemble.fit(X_tr, y_tr, X_val, y_val)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\models.py", line 522, in fit
    m.fit(X_train, y_train, X_val, y_val)
    ~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\models.py", line 264, in fit
    sched      = torch.optim.lr_scheduler.ReduceLROnPlateau(
        opt, patience=5, factor=0.5, verbose=False
    )
TypeError: ReduceLROnPlateau.__init__() got an unexpected keyword argument 'verbose'
2026-03-24 11:03:24,046 | INFO     | pipeline | --- HPG -----------------------------------
2026-03-24 11:03:24,310 | INFO     | target_engineering |   Vol-adjusted labels: 70.7% of rows kept (threshold=0.3x daily vol, dropped 29.3% near-zero moves)
2026-03-24 11:03:24,312 | INFO     | target_engineering |   Vol-adjusted labels: 85.0% of rows kept (threshold=0.3x daily vol, dropped 15.0% near-zero moves)
2026-03-24 11:03:24,314 | INFO     | target_engineering |   Vol-adjusted labels: 87.8% of rows kept (threshold=0.3x daily vol, dropped 12.2% near-zero moves)
2026-03-24 11:03:24,317 | INFO     | target_engineering |   Vol-adjusted labels: 90.9% of rows kept (threshold=0.3x daily vol, dropped 9.1% near-zero moves)
2026-03-24 11:03:24,331 | INFO     | features | Feature matrix: 2645 rows × 184 columns
2026-03-24 11:03:24,341 | INFO     | pipeline |   Splits: train=1627, val=348, test=348
2026-03-24 11:03:24,553 | INFO     | target_engineering |   Feature selection: kept 40/175 features (dropped 135 low-importance)
2026-03-24 11:03:24,556 | INFO     | tuner | Tuning XGBoost (60 trials)...
2026-03-24 11:03:48,627 | INFO     | tuner | XGB best AUC: 0.5936  params={'n_estimators': 109, 'max_depth': 10, 'learning_rate': 0.01672449997381271, 'subsample': 0.7478966748843625, 'colsample_bytree': 0.9434997156117997, 'min_child_weight': 4, 'gamma': 0.6691164740410837, 'reg_alpha': 1.4031544196090662, 'reg_lambda': 2.3837902891029774, 'eval_metric': 'logloss', 'random_state': 42, 'n_jobs': -1}
2026-03-24 11:03:48,627 | INFO     | tuner | Tuning LightGBM (60 trials)...
2026-03-24 11:03:52,457 | INFO     | tuner | LGBM best AUC: 0.6283  params={'n_estimators': 506, 'num_leaves': 26, 'learning_rate': 0.16837608631000486, 'feature_fraction': 0.6810731862199411, 'bagging_fraction': 0.6390195189928567, 'bagging_freq': 2, 'min_child_samples': 24, 'reg_alpha': 1.3427730470671375, 'reg_lambda': 0.7724204982572483, 'random_state': 42, 'n_jobs': -1, 'verbose': -1}
2026-03-24 11:03:52,458 | INFO     | tuner | Tuning LSTM (30 trials)...
2026-03-24 11:03:52,847 | WARNING  | tuner | LSTM tuning: all trials failed — using default params
2026-03-24 11:03:52,848 | INFO     | models |   Fitting xgb...
2026-03-24 11:03:53,087 | INFO     | models |   Fitting lgbm...
2026-03-24 11:03:53,136 | INFO     | models |   Fitting lstm...
2026-03-24 11:03:53,146 | ERROR    | pipeline | Training failed for HPG: ReduceLROnPlateau.__init__() got an unexpected keyword argument 'verbose'
Traceback (most recent call last):
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\pipeline.py", line 129, in run
    metrics = self._train_symbol(
        sym, data[sym], vnindex,
        transformer_pipeline=self._transformer_pipeline
    )
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\pipeline.py", line 256, in _train_symbol
    ensemble.fit(X_tr, y_tr, X_val, y_val)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\models.py", line 522, in fit
    m.fit(X_train, y_train, X_val, y_val)
    ~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\models.py", line 264, in fit
    sched      = torch.optim.lr_scheduler.ReduceLROnPlateau(
        opt, patience=5, factor=0.5, verbose=False
    )
TypeError: ReduceLROnPlateau.__init__() got an unexpected keyword argument 'verbose'
2026-03-24 11:03:53,147 | INFO     | pipeline | --- VCB -----------------------------------
2026-03-24 11:03:53,385 | INFO     | target_engineering |   Vol-adjusted labels: 69.8% of rows kept (threshold=0.3x daily vol, dropped 30.2% near-zero moves)
2026-03-24 11:03:53,386 | INFO     | target_engineering |   Vol-adjusted labels: 83.4% of rows kept (threshold=0.3x daily vol, dropped 16.6% near-zero moves)
2026-03-24 11:03:53,388 | INFO     | target_engineering |   Vol-adjusted labels: 85.9% of rows kept (threshold=0.3x daily vol, dropped 14.1% near-zero moves)
2026-03-24 11:03:53,389 | INFO     | target_engineering |   Vol-adjusted labels: 90.4% of rows kept (threshold=0.3x daily vol, dropped 9.6% near-zero moves)
2026-03-24 11:03:53,400 | INFO     | features | Feature matrix: 2645 rows × 184 columns
2026-03-24 11:03:53,410 | INFO     | pipeline |   Splits: train=1593, val=340, test=340
2026-03-24 11:03:53,625 | INFO     | target_engineering |   Feature selection: kept 40/175 features (dropped 135 low-importance)
2026-03-24 11:03:53,628 | INFO     | tuner | Tuning XGBoost (60 trials)...
2026-03-24 11:04:06,356 | INFO     | tuner | XGB best AUC: 0.6787  params={'n_estimators': 176, 'max_depth': 3, 'learning_rate': 0.012009147977816288, 'subsample': 0.6945524753933933, 'colsample_bytree': 0.765289254418798, 'min_child_weight': 9, 'gamma': 0.5852172457438963, 'reg_alpha': 1.1742681222194524, 'reg_lambda': 4.08570176815676, 'eval_metric': 'logloss', 'random_state': 42, 'n_jobs': -1}
2026-03-24 11:04:06,356 | INFO     | tuner | Tuning LightGBM (60 trials)...
2026-03-24 11:04:11,595 | INFO     | tuner | LGBM best AUC: 0.6942  params={'n_estimators': 433, 'num_leaves': 103, 'learning_rate': 0.019252953243280448, 'feature_fraction': 0.814949344266506, 'bagging_fraction': 0.9648897485294403, 'bagging_freq': 2, 'min_child_samples': 27, 'reg_alpha': 0.9690187343437482, 'reg_lambda': 1.2500809208244548, 'random_state': 42, 'n_jobs': -1, 'verbose': -1}
2026-03-24 11:04:11,596 | INFO     | tuner | Tuning LSTM (30 trials)...
2026-03-24 11:04:11,994 | WARNING  | tuner | LSTM tuning: all trials failed — using default params
2026-03-24 11:04:11,994 | INFO     | models |   Fitting xgb...
2026-03-24 11:04:12,110 | INFO     | models |   Fitting lgbm...
2026-03-24 11:04:12,218 | INFO     | models |   Fitting lstm...
2026-03-24 11:04:12,228 | ERROR    | pipeline | Training failed for VCB: ReduceLROnPlateau.__init__() got an unexpected keyword argument 'verbose'
Traceback (most recent call last):
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\pipeline.py", line 129, in run
    metrics = self._train_symbol(
        sym, data[sym], vnindex,
        transformer_pipeline=self._transformer_pipeline
    )
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\pipeline.py", line 256, in _train_symbol
    ensemble.fit(X_tr, y_tr, X_val, y_val)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\models.py", line 522, in fit
    m.fit(X_train, y_train, X_val, y_val)
    ~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\models.py", line 264, in fit
    sched      = torch.optim.lr_scheduler.ReduceLROnPlateau(
        opt, patience=5, factor=0.5, verbose=False
    )
TypeError: ReduceLROnPlateau.__init__() got an unexpected keyword argument 'verbose'
2026-03-24 11:04:12,230 | INFO     | pipeline | --- FPT -----------------------------------
2026-03-24 11:04:12,501 | INFO     | target_engineering |   Vol-adjusted labels: 70.7% of rows kept (threshold=0.3x daily vol, dropped 29.3% near-zero moves)
2026-03-24 11:04:12,503 | INFO     | target_engineering |   Vol-adjusted labels: 84.1% of rows kept (threshold=0.3x daily vol, dropped 15.9% near-zero moves)
2026-03-24 11:04:12,505 | INFO     | target_engineering |   Vol-adjusted labels: 87.9% of rows kept (threshold=0.3x daily vol, dropped 12.1% near-zero moves)
2026-03-24 11:04:12,506 | INFO     | target_engineering |   Vol-adjusted labels: 90.2% of rows kept (threshold=0.3x daily vol, dropped 9.8% near-zero moves)
2026-03-24 11:04:12,515 | INFO     | features | Feature matrix: 2645 rows × 184 columns
2026-03-24 11:04:12,525 | INFO     | pipeline |   Splits: train=1628, val=348, test=348
2026-03-24 11:04:12,730 | INFO     | target_engineering |   Feature selection: kept 40/175 features (dropped 135 low-importance)
2026-03-24 11:04:12,733 | INFO     | tuner | Tuning XGBoost (60 trials)...
2026-03-24 11:04:28,206 | INFO     | tuner | XGB best AUC: 0.5914  params={'n_estimators': 195, 'max_depth': 7, 'learning_rate': 0.24409225146144406, 'subsample': 0.6668538068531809, 'colsample_bytree': 0.8121975176675588, 'min_child_weight': 4, 'gamma': 0.8080495148987155, 'reg_alpha': 0.5112057637879135, 'reg_lambda': 1.7299933197392603, 'eval_metric': 'logloss', 'random_state': 42, 'n_jobs': -1}
2026-03-24 11:04:28,207 | INFO     | tuner | Tuning LightGBM (60 trials)...
2026-03-24 11:04:31,274 | INFO     | tuner | LGBM best AUC: 0.5928  params={'n_estimators': 156, 'num_leaves': 31, 'learning_rate': 0.14030681045398583, 'feature_fraction': 0.8342118784449828, 'bagging_fraction': 0.9092011763691091, 'bagging_freq': 7, 'min_child_samples': 47, 'reg_alpha': 1.5874142702345928, 'reg_lambda': 1.6717751373082124, 'random_state': 42, 'n_jobs': -1, 'verbose': -1}
2026-03-24 11:04:31,275 | INFO     | tuner | Tuning LSTM (30 trials)...
2026-03-24 11:04:31,651 | WARNING  | tuner | LSTM tuning: all trials failed — using default params
2026-03-24 11:04:31,652 | INFO     | models |   Fitting xgb...
2026-03-24 11:04:31,807 | INFO     | models |   Fitting lgbm...
2026-03-24 11:04:31,862 | INFO     | models |   Fitting lstm...
2026-03-24 11:04:31,871 | ERROR    | pipeline | Training failed for FPT: ReduceLROnPlateau.__init__() got an unexpected keyword argument 'verbose'
Traceback (most recent call last):
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\pipeline.py", line 129, in run
    metrics = self._train_symbol(
        sym, data[sym], vnindex,
        transformer_pipeline=self._transformer_pipeline
    )
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\pipeline.py", line 256, in _train_symbol
    ensemble.fit(X_tr, y_tr, X_val, y_val)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\models.py", line 522, in fit
    m.fit(X_train, y_train, X_val, y_val)
    ~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\models.py", line 264, in fit
    sched      = torch.optim.lr_scheduler.ReduceLROnPlateau(
        opt, patience=5, factor=0.5, verbose=False
    )
TypeError: ReduceLROnPlateau.__init__() got an unexpected keyword argument 'verbose'
2026-03-24 11:04:31,873 | INFO     | pipeline | --- MWG -----------------------------------
2026-03-24 11:04:32,099 | INFO     | target_engineering |   Vol-adjusted labels: 69.9% of rows kept (threshold=0.3x daily vol, dropped 30.1% near-zero moves)
2026-03-24 11:04:32,100 | INFO     | target_engineering |   Vol-adjusted labels: 83.8% of rows kept (threshold=0.3x daily vol, dropped 16.2% near-zero moves)
2026-03-24 11:04:32,102 | INFO     | target_engineering |   Vol-adjusted labels: 88.2% of rows kept (threshold=0.3x daily vol, dropped 11.8% near-zero moves)
2026-03-24 11:04:32,103 | INFO     | target_engineering |   Vol-adjusted labels: 91.2% of rows kept (threshold=0.3x daily vol, dropped 8.8% near-zero moves)
2026-03-24 11:04:32,113 | INFO     | features | Feature matrix: 2645 rows × 184 columns
2026-03-24 11:04:32,122 | INFO     | pipeline |   Splits: train=1635, val=349, test=349
2026-03-24 11:04:32,326 | INFO     | target_engineering |   Feature selection: kept 40/175 features (dropped 135 low-importance)
2026-03-24 11:04:32,329 | INFO     | tuner | Tuning XGBoost (60 trials)...
2026-03-24 11:04:50,041 | INFO     | tuner | XGB best AUC: 0.6873  params={'n_estimators': 392, 'max_depth': 3, 'learning_rate': 0.05114212249169174, 'subsample': 0.9888687622428634, 'colsample_bytree': 0.6006273838959489, 'min_child_weight': 9, 'gamma': 0.32663857713918953, 'reg_alpha': 0.5710176529458705, 'reg_lambda': 1.0510779517684712, 'eval_metric': 'logloss', 'random_state': 42, 'n_jobs': -1}
2026-03-24 11:04:50,042 | INFO     | tuner | Tuning LightGBM (60 trials)...
2026-03-24 11:04:56,068 | INFO     | tuner | LGBM best AUC: 0.6855  params={'n_estimators': 643, 'num_leaves': 27, 'learning_rate': 0.272343021865982, 'feature_fraction': 0.7769022820154718, 'bagging_fraction': 0.6228715880491769, 'bagging_freq': 1, 'min_child_samples': 48, 'reg_alpha': 0.9147148448175407, 'reg_lambda': 1.8632342083120055, 'random_state': 42, 'n_jobs': -1, 'verbose': -1}
2026-03-24 11:04:56,069 | INFO     | tuner | Tuning LSTM (30 trials)...
2026-03-24 11:04:56,435 | WARNING  | tuner | LSTM tuning: all trials failed — using default params
2026-03-24 11:04:56,435 | INFO     | models |   Fitting xgb...
2026-03-24 11:04:56,661 | INFO     | models |   Fitting lgbm...
2026-03-24 11:04:56,699 | INFO     | models |   Fitting lstm...
2026-03-24 11:04:56,708 | ERROR    | pipeline | Training failed for MWG: ReduceLROnPlateau.__init__() got an unexpected keyword argument 'verbose'
Traceback (most recent call last):
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\pipeline.py", line 129, in run
    metrics = self._train_symbol(
        sym, data[sym], vnindex,
        transformer_pipeline=self._transformer_pipeline
    )
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\pipeline.py", line 256, in _train_symbol
    ensemble.fit(X_tr, y_tr, X_val, y_val)
    ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\models.py", line 522, in fit
    m.fit(X_train, y_train, X_val, y_val)
    ~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\models.py", line 264, in fit
    sched      = torch.optim.lr_scheduler.ReduceLROnPlateau(
        opt, patience=5, factor=0.5, verbose=False
    )
TypeError: ReduceLROnPlateau.__init__() got an unexpected keyword argument 'verbose'
2026-03-24 11:04:56,710 | INFO     | pipeline | --- MSN -----------------------------------
2026-03-24 11:04:56,936 | INFO     | target_engineering |   Vol-adjusted labels: 67.1% of rows kept (threshold=0.3x daily vol, dropped 32.9% near-zero moves)
2026-03-24 11:04:56,938 | INFO     | target_engineering |   Vol-adjusted labels: 81.3% of rows kept (threshold=0.3x daily vol, dropped 18.7% near-zero moves)
2026-03-24 11:04:56,939 | INFO     | target_engineering |   Vol-adjusted labels: 86.2% of rows kept (threshold=0.3x daily vol, dropped 13.8% near-zero moves)
2026-03-24 11:04:56,941 | INFO     | target_engineering |   Vol-adjusted labels: 89.9% of rows kept (threshold=0.3x daily vol, dropped 10.1% near-zero moves)
2026-03-24 11:04:56,953 | INFO     | features | Feature matrix: 2645 rows × 184 columns
2026-03-24 11:04:56,962 | INFO     | pipeline |   Splits: train=1596, val=342, test=342
2026-03-24 11:04:57,164 | INFO     | target_engineering |   Feature selection: kept 40/175 features (dropped 135 low-importance)
2026-03-24 11:04:57,166 | INFO     | tuner | Tuning XGBoost (60 trials)...
2026-03-24 11:05:17,621 | INFO     | tuner | XGB best AUC: 0.6252  params={'n_estimators': 224, 'max_depth': 6, 'learning_rate': 0.042823228818882876, 'subsample': 0.8699254018977451, 'colsample_bytree': 0.6051434136875347, 'min_child_weight': 8, 'gamma': 0.29653809335372155, 'reg_alpha': 1.7237344087664899, 'reg_lambda': 2.0381552827760028, 'eval_metric': 'logloss', 'random_state': 42, 'n_jobs': -1}
2026-03-24 11:05:17,622 | INFO     | tuner | Tuning LightGBM (60 trials)...
2026-03-24 11:05:23,333 | INFO     | tuner | LGBM best AUC: 0.6558  params={'n_estimators': 275, 'num_leaves': 104, 'learning_rate': 0.08520295740246986, 'feature_fraction': 0.9990260682037871, 'bagging_fraction': 0.984436546970872, 'bagging_freq': 6, 'min_child_samples': 33, 'reg_alpha': 1.9814839419128452, 'reg_lambda': 0.9659562880378095, 'random_state': 42, 'n_jobs': -1, 'verbose': -1}
2026-03-24 11:05:23,333 | INFO     | tuner | Tuning LSTM (30 trials)...
2026-03-24 11:05:23,701 | WARNING  | tuner | LSTM tuning: all trials failed — using default params
2026-03-24 11:05:23,701 | INFO     | models |   Fitting xgb...
2026-03-24 11:05:23,950 | INFO     | models |   Fitting lgbm...
2026-03-24 11:05:24,045 | INFO     | models |   Fitting lstm...
2026-03-24 11:05:24,054 | ERROR    | pipeline | Training failed for MSN: ReduceLROnPlateau.__init__() got an unexpected keyword argument 'verbose'
Traceback (most recent call last):
  File "C:\Users\proin\Desktop\Project\VNStockPredictor\pipeline.py", line 129, in run
